ID ,Water consumption (MGal/year),Fuel type,Cooling ID
AL_195_55440_ST1_HRSG3_CLTWR_Natural Gas and Other Gases,840.7710000000001,Natural Gas and Other Gases,AL_195_55440_CLTWR
AZ_803_55455_ST1_HRSG1A_CTWR-1_Natural Gas and Other Gases,772.0,Natural Gas and Other Gases,AZ_803_55455_CTWR-1
AZ_803_55455_ST1_HRSG1B_CTWR-1_Natural Gas and Other Gases,772.0,Natural Gas and Other Gases,AZ_803_55455_CTWR-1
OK_14063_55457_ST1_1_CT_Natural Gas and Other Gases,447.222,Natural Gas and Other Gases,OK_14063_55457_CT
TX_60477_55480_ST1_HRSG 1_C TOW1_Natural Gas and Other Gases,1230.3899999999999,Natural Gas and Other Gases,TX_60477_55480_C TOW1
TX_60477_55480_ST1_HRSG 2_C TOW1_Natural Gas and Other Gases,1230.3899999999999,Natural Gas and Other Gases,TX_60477_55480_C TOW1
TX_60477_55480_ST1_HRSG 3_C TOW1_Natural Gas and Other Gases,1230.3899999999999,Natural Gas and Other Gases,TX_60477_55480_C TOW1
OH_61136_55503_ST1_HRSG1_CW1_Natural Gas and Other Gases,4003.8,Natural Gas and Other Gases,OH_61136_55503_CW1
OH_61136_55503_ST1_HRSG2_CW1_Natural Gas and Other Gases,4003.8,Natural Gas and Other Gases,OH_61136_55503_CW1
OH_61136_55503_ST1_HRSG3_CW1_Natural Gas and Other Gases,4003.8,Natural Gas and Other Gases,OH_61136_55503_CW1
MS_18642_55694_ST1_HSG1_CLGTWR_Natural Gas and Other Gases,550.0,Natural Gas and Other Gases,MS_18642_55694_CLGTWR
MS_18642_55694_ST1_HSG2_CLGTWR_Natural Gas and Other Gases,550.0,Natural Gas and Other Gases,MS_18642_55694_CLGTWR
AR_807_55714_ST1_HRSG1_SN0415_Natural Gas and Other Gases,759.8009999999999,Natural Gas and Other Gases,AR_807_55714_SN0415
AR_807_55714_ST1_HRSG2_SN0415_Natural Gas and Other Gases,759.8009999999999,Natural Gas and Other Gases,AR_807_55714_SN0415
SC_17539_55927_ST1_HRSG1_CW_Natural Gas and Other Gases,968.6179999999999,Natural Gas and Other Gases,SC_17539_55927_CW
SC_17539_55927_ST1_HRSG2_CW_Natural Gas and Other Gases,968.6179999999999,Natural Gas and Other Gases,SC_17539_55927_CW
SC_17539_55927_ST1_HRSG3_CW_Natural Gas and Other Gases,968.6179999999999,Natural Gas and Other Gases,SC_17539_55927_CW
TX_56766_56349_ST1_HRSG1_PLANT_Natural Gas and Other Gases,208.024,Natural Gas and Other Gases,TX_56766_56349_PLANT
TX_56766_56349_ST1_HRSG2_PLANT_Natural Gas and Other Gases,208.024,Natural Gas and Other Gases,TX_56766_56349_PLANT
TX_56765_56350_ST1_HRSG1_PLANT_Natural Gas and Other Gases,452.73699999999997,Natural Gas and Other Gases,TX_56765_56350_PLANT
TX_56765_56350_ST1_HRSG2_PLANT_Natural Gas and Other Gases,452.73699999999997,Natural Gas and Other Gases,TX_56765_56350_PLANT
FL_6616_56400_ST1_HRSG1_C-TWR1_Natural Gas and Other Gases,409.87700000000007,Natural Gas and Other Gases,FL_6616_56400_C-TWR1
IN_57109_57794_ST1_HRSG1_COOL1_Natural Gas and Other Gases,784.9300000000001,Natural Gas and Other Gases,IN_57109_57794_COOL1
IN_57109_57794_ST1_HRSG2_COOL1_Natural Gas and Other Gases,784.9300000000001,Natural Gas and Other Gases,IN_57109_57794_COOL1
CA_40613_57978_ST1_ST1HRG_TWR_Natural Gas and Other Gases,61.372,Natural Gas and Other Gases,CA_40613_57978_TWR
NC_3046_58215_ST1_ST1_ST1_Natural Gas and Other Gases,1272.174,Natural Gas and Other Gases,NC_3046_58215_ST1
AZ_16572_58557_ST1_1_1_Natural Gas and Other Gases,794.7390000000001,Natural Gas and Other Gases,AZ_16572_58557_1
AZ_16572_58557_ST1_2_1_Natural Gas and Other Gases,794.7390000000001,Natural Gas and Other Gases,AZ_16572_58557_1
MD_40229_59220_ST1_HRSG1_T1_Natural Gas and Other Gases,726.8449999999999,Natural Gas and Other Gases,MD_40229_59220_T1
MD_40229_59220_ST1_HRSG2_T1_Natural Gas and Other Gases,726.8449999999999,Natural Gas and Other Gases,MD_40229_59220_T1
MA_12469_54805_ST-1_HRSG1_CW-1_Natural Gas and Other Gases,42.273,Natural Gas and Other Gases,MA_12469_54805_CW-1
TX_2172_54817_ST-1_HRSG_1 HRC_Natural Gas and Other Gases,194.105,Natural Gas and Other Gases,TX_2172_54817_1 HRC
MO_54915_55178_ST-1_HRSG1_CT_Natural Gas and Other Gases,323.031,Natural Gas and Other Gases,MO_54915_55178_CT
MO_54915_55178_ST-1_HRSG2_CT_Natural Gas and Other Gases,323.031,Natural Gas and Other Gases,MO_54915_55178_CT
LA_11241_55620_ST-1_1-1_1_Natural Gas and Other Gases,364.93699999999995,Natural Gas and Other Gases,LA_11241_55620_1
LA_11241_55620_ST-1_1-2_1_Natural Gas and Other Gases,364.93699999999995,Natural Gas and Other Gases,LA_11241_55620_1
TX_13670_55664_ST-1_HCCP 1_CWS_Natural Gas and Other Gases,679.346,Natural Gas and Other Gases,TX_13670_55664_CWS
TX_13670_55664_ST-1_HCCP 2_CWS_Natural Gas and Other Gases,679.346,Natural Gas and Other Gases,TX_13670_55664_CWS
NC_5416_2720_ST10_HRSG1_10_Natural Gas and Other Gases,1025.39,Natural Gas and Other Gases,NC_5416_2720_10
NC_5416_2720_ST10_HRSG2_10_Natural Gas and Other Gases,1025.39,Natural Gas and Other Gases,NC_5416_2720_10
AZ_16572_60768_ST10_2 A_CT-2_Natural Gas and Other Gases,845.588,Natural Gas and Other Gases,AZ_16572_60768_CT-2
AZ_16572_60768_ST10_2 B_CT-2_Natural Gas and Other Gases,845.588,Natural Gas and Other Gases,AZ_16572_60768_CT-2
AZ_16572_59784_ST11_3 A_CT-3_Natural Gas and Other Gases,801.7959999999998,Natural Gas and Other Gases,AZ_16572_59784_CT-3
AZ_16572_59784_ST11_3 B_CT-3_Natural Gas and Other Gases,801.7959999999998,Natural Gas and Other Gases,AZ_16572_59784_CT-3
AZ_16572_55306_ST12_4 A_CT-4_Natural Gas and Other Gases,693.931,Natural Gas and Other Gases,AZ_16572_55306_CT-4
AZ_16572_55306_ST12_4 B_CT-4_Natural Gas and Other Gases,693.931,Natural Gas and Other Gases,AZ_16572_55306_CT-4
LA_3265_55173_ST13_HRSG11_CT 1_Natural Gas and Other Gases,873.5369999999999,Natural Gas and Other Gases,LA_3265_55173_CT 1
LA_3265_55173_ST13_HRSG12_CT 1_Natural Gas and Other Gases,873.5369999999999,Natural Gas and Other Gases,LA_3265_55173_CT 1
SC_17543_7834_ST1S_1A_1S_Natural Gas and Other Gases,664.676,Natural Gas and Other Gases,SC_17543_7834_1S
SC_17543_7834_ST1S_1B_1S_Natural Gas and Other Gases,664.676,Natural Gas and Other Gases,SC_17543_7834_1S
AZ_24211_126_ST2_2_PLANT_Natural Gas and Other Gases,280.7,Natural Gas and Other Gases,AZ_24211_126_PLANT
AZ_796_160_ST2_2_2_Natural Gas and Other Gases,298.67,Natural Gas and Other Gases,AZ_796_160_2
IN_9273_994_ST2_2_2_Coal,261.002,Coal,IN_9273_994_2
NV_17166_2336_ST2_2_1_Natural Gas and Other Gases,7.603,Natural Gas and Other Gases,NV_17166_2336_1
TX_55983_3504_ST2_2_1_Natural Gas and Other Gases,100.338,Natural Gas and Other Gases,TX_55983_3504_1
MO_17833_6195_ST2_2_2_Coal,934.2159999999999,Coal,MO_17833_6195_2
AL_17650_7710_ST2_2A_PLANT_Natural Gas and Other Gases,1975.1999999999998,Natural Gas and Other Gases,AL_17650_7710_PLANT
AL_17650_7710_ST2_2B_PLANT_Natural Gas and Other Gases,1975.1999999999998,Natural Gas and Other Gases,AL_17650_7710_PLANT
AL_17650_7897_ST2_2A_PLANT_Natural Gas and Other Gases,1084.2409999999998,Natural Gas and Other Gases,AL_17650_7897_PLANT
AL_17650_7897_ST2_2B_PLANT_Natural Gas and Other Gases,1084.2409999999998,Natural Gas and Other Gases,AL_17650_7897_PLANT
AZ_16572_8068_ST2_2_1-4_Natural Gas and Other Gases,507.60400000000004,Natural Gas and Other Gases,AZ_16572_8068_1-4
CO_55307_10682_ST2_HR2_CT2_Natural Gas and Other Gases,7.5120000000000005,Natural Gas and Other Gases,CO_55307_10682_CT2
IL_49893_55183_ST2_HRSG2_CW-20_Natural Gas and Other Gases,402.187,Natural Gas and Other Gases,IL_49893_55183_CW-20
TX_2172_55230_ST2_HRSG3_CTW2_Natural Gas and Other Gases,367.1839999999999,Natural Gas and Other Gases,TX_2172_55230_CTW2
TX_2172_55230_ST2_HRSG4_CTW2_Natural Gas and Other Gases,367.1839999999999,Natural Gas and Other Gases,TX_2172_55230_CTW2
MI_4254_55270_ST2_HRSG1_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_ST2_HRSG2_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_ST2_HRSG3_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_ST2_HRSG4_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_ST2_HRSG5_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_ST2_HRSG6_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_ST2_HRSG7_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
PA_61786_55298_ST2_HRSG2A_BLK2CS_Natural Gas and Other Gases,556.287,Natural Gas and Other Gases,PA_61786_55298_BLK2CS
PA_61786_55298_ST2_HRSG2B_BLK2CS_Natural Gas and Other Gases,556.287,Natural Gas and Other Gases,PA_61786_55298_BLK2CS
TX_4405_55358_ST2_FB2_120CLG_Natural Gas and Other Gases,386.57000000000005,Natural Gas and Other Gases,TX_4405_55358_120CLG
AZ_803_55455_ST2_HRSG2A_CTWR-2_Natural Gas and Other Gases,810.0,Natural Gas and Other Gases,AZ_803_55455_CTWR-2
AZ_803_55455_ST2_HRSG2B_CTWR-2_Natural Gas and Other Gases,810.0,Natural Gas and Other Gases,AZ_803_55455_CTWR-2
AZ_12363_55481_ST2_5_2_Natural Gas and Other Gases,940.9479999999999,Natural Gas and Other Gases,AZ_12363_55481_2
AZ_12363_55481_ST2_6_2_Natural Gas and Other Gases,940.9479999999999,Natural Gas and Other Gases,AZ_12363_55481_2
UT_14354_56237_ST2_HRSG21_CS21_Natural Gas and Other Gases,662.193,Natural Gas and Other Gases,UT_14354_56237_CS21
TX_56766_56349_ST2_HRSG3_PLANT_Natural Gas and Other Gases,208.024,Natural Gas and Other Gases,TX_56766_56349_PLANT
TX_56766_56349_ST2_HRSG4_PLANT_Natural Gas and Other Gases,208.024,Natural Gas and Other Gases,TX_56766_56349_PLANT
TX_56765_56350_ST2_HRSG3_PLANT_Natural Gas and Other Gases,452.73699999999997,Natural Gas and Other Gases,TX_56765_56350_PLANT
TX_56765_56350_ST2_HRSG4_PLANT_Natural Gas and Other Gases,452.73699999999997,Natural Gas and Other Gases,TX_56765_56350_PLANT
LA_3265_55173_ST26_HRSG24_CT 2_Natural Gas and Other Gases,526.5250000000001,Natural Gas and Other Gases,LA_3265_55173_CT 2
LA_3265_55173_ST26_HRSG25_CT 2_Natural Gas and Other Gases,526.5250000000001,Natural Gas and Other Gases,LA_3265_55173_CT 2
AZ_24211_126_ST3_3_PLANT_Natural Gas and Other Gases,280.7,Natural Gas and Other Gases,AZ_24211_126_PLANT
AZ_796_160_ST3_3_3_Coal,563.3799999999999,Coal,AZ_796_160_3
IN_9273_994_ST3_3_3_Coal,1762.925,Coal,IN_9273_994_3
AL_17650_7710_ST3_3A_PLANT_Natural Gas and Other Gases,1975.1999999999998,Natural Gas and Other Gases,AL_17650_7710_PLANT
AL_17650_7710_ST3_3B_PLANT_Natural Gas and Other Gases,1975.1999999999998,Natural Gas and Other Gases,AL_17650_7710_PLANT
AZ_16572_8068_ST3_3_1-4_Natural Gas and Other Gases,507.60400000000004,Natural Gas and Other Gases,AZ_16572_8068_1-4
TX_6763_55226_ST3_1_1_Natural Gas and Other Gases,663.453,Natural Gas and Other Gases,TX_6763_55226_1
TX_6763_55226_ST3_2_1_Natural Gas and Other Gases,663.453,Natural Gas and Other Gases,TX_6763_55226_1
TX_4405_55358_ST3_FB3_130CLG_Natural Gas and Other Gases,300.99699999999996,Natural Gas and Other Gases,TX_4405_55358_130CLG
FL_6455_628_ST4_4_4_Coal,172.8,Coal,FL_6455_628_4
PA_63032_3096_ST4_HRSG2A_CW_Natural Gas and Other Gases,27.872,Natural Gas and Other Gases,PA_63032_3096_CW
PA_63032_3096_ST4_HRSG2B_CW_Natural Gas and Other Gases,27.872,Natural Gas and Other Gases,PA_63032_3096_CW
PA_63032_3096_ST4_HRSG3_CW_Natural Gas and Other Gases,27.872,Natural Gas and Other Gases,PA_63032_3096_CW
NC_3046_7805_ST4_4_PLANT_Natural Gas and Other Gases,1246.022,Natural Gas and Other Gases,NC_3046_7805_PLANT
AZ_16572_8068_ST4_4_1-4_Natural Gas and Other Gases,507.60400000000004,Natural Gas and Other Gases,AZ_16572_8068_1-4
CO_55307_10682_ST4_HR4_CT4_Natural Gas and Other Gases,33.913000000000004,Natural Gas and Other Gases,CO_55307_10682_CT4
CO_55307_10682_ST4_HR5_CT4_Natural Gas and Other Gases,33.913000000000004,Natural Gas and Other Gases,CO_55307_10682_CT4
PA_61121_55337_ST4_HRSG11_CW001_Natural Gas and Other Gases,892.9499999999999,Natural Gas and Other Gases,PA_61121_55337_CW001
PA_61121_55337_ST4_HRSG12_CW001_Natural Gas and Other Gases,892.9499999999999,Natural Gas and Other Gases,PA_61121_55337_CW001
TX_4405_55358_ST4_FB4_140CLG_Natural Gas and Other Gases,389.356,Natural Gas and Other Gases,TX_4405_55358_140CLG
TX_55899_55172_ST-4_HRSG3_COOL5_Natural Gas and Other Gases,772.0260000000002,Natural Gas and Other Gases,TX_55899_55172_COOL5
NC_3046_7805_ST5_ST5_PLANT_Natural Gas and Other Gases,1246.022,Natural Gas and Other Gases,NC_3046_7805_PLANT
TX_55899_55172_ST-5_HRSG1_COOL5_Natural Gas and Other Gases,772.0260000000002,Natural Gas and Other Gases,TX_55899_55172_COOL5
TX_55899_55172_ST-5_HRSG2_COOL5_Natural Gas and Other Gases,772.0260000000002,Natural Gas and Other Gases,TX_55899_55172_COOL5
AZ_16572_8068_ST5A_5A_5_Natural Gas and Other Gases,512.821,Natural Gas and Other Gases,AZ_16572_8068_5
AZ_16572_8068_ST5A_5B_5_Natural Gas and Other Gases,512.821,Natural Gas and Other Gases,AZ_16572_8068_5
AZ_16572_8068_ST5B_5A_5_Natural Gas and Other Gases,512.821,Natural Gas and Other Gases,AZ_16572_8068_5
AZ_16572_8068_ST5B_5B_5_Natural Gas and Other Gases,512.821,Natural Gas and Other Gases,AZ_16572_8068_5
AZ_16572_8068_ST5S_5A_5_Natural Gas and Other Gases,512.821,Natural Gas and Other Gases,AZ_16572_8068_5
AZ_16572_8068_ST5S_5B_5_Natural Gas and Other Gases,512.821,Natural Gas and Other Gases,AZ_16572_8068_5
NC_3046_2706_ST6_CC1_CTWR1_Natural Gas and Other Gases,452.6689999999999,Natural Gas and Other Gases,NC_3046_2706_CTWR1
TX_6763_55226_ST6_3_2_Natural Gas and Other Gases,663.453,Natural Gas and Other Gases,TX_6763_55226_2
TX_6763_55226_ST6_4_2_Natural Gas and Other Gases,663.453,Natural Gas and Other Gases,TX_6763_55226_2
GA_17650_55965_ST6_6A_PLANT_Natural Gas and Other Gases,2650.9949999999994,Natural Gas and Other Gases,GA_17650_55965_PLANT
GA_17650_55965_ST6_6B_PLANT_Natural Gas and Other Gases,2650.9949999999994,Natural Gas and Other Gases,GA_17650_55965_PLANT
AZ_16572_8068_ST6A_6A_6_Natural Gas and Other Gases,508.69499999999994,Natural Gas and Other Gases,AZ_16572_8068_6
AZ_16572_8068_ST6S_6A_6_Natural Gas and Other Gases,508.69499999999994,Natural Gas and Other Gases,AZ_16572_8068_6
NC_5416_2723_ST7_HRSG1_7_Natural Gas and Other Gases,929.48,Natural Gas and Other Gases,NC_5416_2723_7
NC_5416_2723_ST7_HRSG2_7_Natural Gas and Other Gases,929.48,Natural Gas and Other Gases,NC_5416_2723_7
OK_14063_2951_ST7_7_CP_Natural Gas and Other Gases,465.616,Natural Gas and Other Gases,OK_14063_2951_CP
GA_17650_55965_ST7_7A_PLANT_Natural Gas and Other Gases,2650.9949999999994,Natural Gas and Other Gases,GA_17650_55965_PLANT
GA_17650_55965_ST7_7B_PLANT_Natural Gas and Other Gases,2650.9949999999994,Natural Gas and Other Gases,GA_17650_55965_PLANT
AZ_16572_59338_ST9_1 A_CT-1_Natural Gas and Other Gases,423.919,Natural Gas and Other Gases,AZ_16572_59338_CT-1
AZ_16572_59338_ST9_1 B_CT-1_Natural Gas and Other Gases,423.919,Natural Gas and Other Gases,AZ_16572_59338_CT-1
CO_30151_50707_STA_HRSG A_CT_Natural Gas and Other Gases,139.915,Natural Gas and Other Gases,CO_30151_50707_CT
CO_30151_50707_STA_HRSG B_CT_Natural Gas and Other Gases,139.915,Natural Gas and Other Gases,CO_30151_50707_CT
CO_30151_50707_STA_HRSG C_CT_Natural Gas and Other Gases,139.915,Natural Gas and Other Gases,CO_30151_50707_CT
CO_30151_50707_STA_HRSG D_CT_Natural Gas and Other Gases,139.915,Natural Gas and Other Gases,CO_30151_50707_CT
CO_30151_50707_STA_HRSG E_CT_Natural Gas and Other Gases,139.915,Natural Gas and Other Gases,CO_30151_50707_CT
CO_30151_50707_STB_HRSG A_CT_Natural Gas and Other Gases,139.915,Natural Gas and Other Gases,CO_30151_50707_CT
CO_30151_50707_STB_HRSG B_CT_Natural Gas and Other Gases,139.915,Natural Gas and Other Gases,CO_30151_50707_CT
CO_30151_50707_STB_HRSG C_CT_Natural Gas and Other Gases,139.915,Natural Gas and Other Gases,CO_30151_50707_CT
CO_30151_50707_STB_HRSG D_CT_Natural Gas and Other Gases,139.915,Natural Gas and Other Gases,CO_30151_50707_CT
CO_30151_50707_STB_HRSG E_CT_Natural Gas and Other Gases,139.915,Natural Gas and Other Gases,CO_30151_50707_CT
NC_17650_7826_STG_4_U4C_Natural Gas and Other Gases,640.8539999999999,Natural Gas and Other Gases,NC_17650_7826_U4C
NC_17650_7826_STG_5_U4C_Natural Gas and Other Gases,640.8539999999999,Natural Gas and Other Gases,NC_17650_7826_U4C
TX_7667_55086_STG_HRSG1A_MCT_Natural Gas and Other Gases,140.829,Natural Gas and Other Gases,TX_7667_55086_MCT
TX_7667_55086_STG_HRSG1B_MCT_Natural Gas and Other Gases,140.829,Natural Gas and Other Gases,TX_7667_55086_MCT
TX_2877_55123_STG_HRSG1_CT_Natural Gas and Other Gases,1619.95,Natural Gas and Other Gases,TX_2877_55123_CT
TX_2877_55123_STG_HRSG2_CT_Natural Gas and Other Gases,1619.95,Natural Gas and Other Gases,TX_2877_55123_CT
AZ_56090_55124_STG_259611_CT_Natural Gas and Other Gases,940.0,Natural Gas and Other Gases,AZ_56090_55124_CT
AZ_56090_55124_STG_259612_CT_Natural Gas and Other Gases,940.0,Natural Gas and Other Gases,AZ_56090_55124_CT
AZ_16572_55129_STG_HRSG1_HRC_Natural Gas and Other Gases,607.73,Natural Gas and Other Gases,AZ_16572_55129_HRC
AZ_16572_55129_STG_HRSG2_HRC_Natural Gas and Other Gases,607.73,Natural Gas and Other Gases,AZ_16572_55129_HRC
NH_88_55170_STG_STB1_PLANT_Natural Gas and Other Gases,705.857,Natural Gas and Other Gases,NH_88_55170_PLANT
NH_88_55170_STG_STB2_PLANT_Natural Gas and Other Gases,705.857,Natural Gas and Other Gases,NH_88_55170_PLANT
CA_18320_55182_STG_HRSG1_HRC_Natural Gas and Other Gases,772.254,Natural Gas and Other Gases,CA_18320_55182_HRC
CA_18320_55182_STG_HRSG2_HRC_Natural Gas and Other Gases,772.254,Natural Gas and Other Gases,CA_18320_55182_HRC
PA_55649_55193_STG_HRSG1_1_Natural Gas and Other Gases,834.8180000000001,Natural Gas and Other Gases,PA_55649_55193_1
PA_55649_55193_STG_HRSG2_1_Natural Gas and Other Gases,834.8180000000001,Natural Gas and Other Gases,PA_55649_55193_1
PA_27031_55231_STG_HRSG1_CT_Natural Gas and Other Gases,801.0670000000001,Natural Gas and Other Gases,PA_27031_55231_CT
PA_27031_55231_STG_HRSG2_CT_Natural Gas and Other Gases,801.0670000000001,Natural Gas and Other Gases,PA_27031_55231_CT
AR_924_55340_STG_HRSG1_2_Natural Gas and Other Gases,715.473,Natural Gas and Other Gases,AR_924_55340_2
AR_924_55340_STG_HRSG2_2_Natural Gas and Other Gases,715.473,Natural Gas and Other Gases,AR_924_55340_2
GA_13994_55406_STG_AUX_CTW_Natural Gas and Other Gases,515.781,Natural Gas and Other Gases,GA_13994_55406_CTW
GA_13994_55406_STG_HRSG1_CTW_Natural Gas and Other Gases,515.781,Natural Gas and Other Gases,GA_13994_55406_CTW
GA_13994_55406_STG_HRSG2_CTW_Natural Gas and Other Gases,515.781,Natural Gas and Other Gases,GA_13994_55406_CTW
CA_16609_55985_STG_HRSG1_CW_Natural Gas and Other Gases,344.92500000000007,Natural Gas and Other Gases,CA_16609_55985_CW
CA_16609_55985_STG_HRSG2_CW_Natural Gas and Other Gases,344.92500000000007,Natural Gas and Other Gases,CA_16609_55985_CW
WI_20860_56031_STG_HRSG1_RF_Natural Gas and Other Gases,721.6590000000001,Natural Gas and Other Gases,WI_20860_56031_RF
WI_20860_56031_STG_HRSG2_RF_Natural Gas and Other Gases,721.6590000000001,Natural Gas and Other Gases,WI_20860_56031_RF
ID_9191_57028_STG_1_CWS_Natural Gas and Other Gases,394.771,Natural Gas and Other Gases,ID_9191_57028_CWS
PA_60162_60368_STG_HRSG1_CT_Natural Gas and Other Gases,1932.487,Natural Gas and Other Gases,PA_60162_60368_CT
PA_60162_60368_STG_HRSG2_CT_Natural Gas and Other Gases,1932.487,Natural Gas and Other Gases,PA_60162_60368_CT
PA_60162_60368_STG_HRSG3_CT_Natural Gas and Other Gases,1932.487,Natural Gas and Other Gases,PA_60162_60368_CT
IN_9273_991_STG1_HRSG1_ECT1_Natural Gas and Other Gases,262.20000000000005,Natural Gas and Other Gases,IN_9273_991_ECT1
IN_9273_991_STG1_HRSG2_ECT1_Natural Gas and Other Gases,262.20000000000005,Natural Gas and Other Gases,IN_9273_991_ECT1
KY_18642_1378_STG1_HRSG1_CWS_Natural Gas and Other Gases,1525.0,Natural Gas and Other Gases,KY_18642_1378_CWS
KY_18642_1378_STG1_HRSG2_CWS_Natural Gas and Other Gases,1525.0,Natural Gas and Other Gases,KY_18642_1378_CWS
KY_18642_1378_STG1_HRSG3_CWS_Natural Gas and Other Gases,1525.0,Natural Gas and Other Gases,KY_18642_1378_CWS
TN_18642_3393_STG1_HRSG1_COOLH_Natural Gas and Other Gases,764.0,Natural Gas and Other Gases,TN_18642_3393_COOLH
TN_18642_3393_STG1_HRSG2_COOLH_Natural Gas and Other Gases,764.0,Natural Gas and Other Gases,TN_18642_3393_COOLH
TN_18642_3405_STG1_HRSG1_2_Natural Gas and Other Gases,521.0,Natural Gas and Other Gases,TN_18642_3405_2
TN_18642_7845_STG1_HRSG_SITE_Natural Gas and Other Gases,609.0,Natural Gas and Other Gases,TN_18642_7845_SITE
TX_18611_55062_STG1_HRSG1_CLTWR_Natural Gas and Other Gases,529.131,Natural Gas and Other Gases,TX_18611_55062_CLTWR
TX_18611_55062_STG1_HRSG2_CLTWR_Natural Gas and Other Gases,529.131,Natural Gas and Other Gases,TX_18611_55062_CLTWR
TX_18611_55062_STG1_HRSG3_CLTWR_Natural Gas and Other Gases,529.131,Natural Gas and Other Gases,TX_18611_55062_CLTWR
MS_17568_55063_STG1_HRSG1_CCW1_Natural Gas and Other Gases,2.111,Natural Gas and Other Gases,MS_17568_55063_CCW1
