Plant_Id,"Combined_Heat_And
Power_Plant",Nuclear_Unit_Id,Plant_Name,Operator_Name,Operator_Id,Plant_State,Census_Region,NERC_Region,Reserved,NAICS_Code,EIA_Sector_Number,Sector_Name,"Reported
Prime_Mover",Reported_Fuel_Type_Code,AER_Fuel_Type_Code,Balancing_Authority_Code,"Respondent
Frequency","Physical
Unit_Label","Quantity
January","Quantity
February","Quantity
March","Quantity
April","Quantity
May","Quantity
June","Quantity
July","Quantity
August","Quantity
September","Quantity
October","Quantity
November","Quantity
December","Elec_Quantity
January","Elec_Quantity
February","Elec_Quantity
March","Elec_Quantity
April","Elec_Quantity
May","Elec_Quantity
June","Elec_Quantity
July","Elec_Quantity
August","Elec_Quantity
September","Elec_Quantity
October","Elec_Quantity
November","Elec_Quantity
December","MMBtuPer_Unit
January","MMBtuPer_Unit
February","MMBtuPer_Unit
March","MMBtuPer_Unit
April","MMBtuPer_Unit
May","MMBtuPer_Unit
June","MMBtuPer_Unit
July","MMBtuPer_Unit
August","MMBtuPer_Unit
September","MMBtuPer_Unit
October","MMBtuPer_Unit
November","MMBtuPer_Unit
December","Tot_MMBtu
January","Tot_MMBtu
February","Tot_MMBtu
March","Tot_MMBtu
April","Tot_MMBtu
May","Tot_MMBtu
June","Tot_MMBtu
July","Tot_MMBtu
August","Tot_MMBtu
September","Tot_MMBtu
October","Tot_MMBtu
November","Tot_MMBtu
December","Elec_MMBtu
January","Elec_MMBtu
February","Elec_MMBtu
March","Elec_MMBtu
April","Elec_MMBtu
May","Elec_MMBtu
June","Elec_MMBtu
July","Elec_MMBtu
August","Elec_MMBtu
September","Elec_MMBtu
October","Elec_MMBtu
November","Elec_MMBtu
December","Netgen
January","Netgen
February","Netgen
March","Netgen
April","Netgen
May","Netgen
June","Netgen
July","Netgen
August","Netgen
September","Netgen
October","Netgen
November","Netgen
December","Total_Fuel_Consumption
Quantity","Electric_Fuel_Consumption
Quantity","Total_Fuel_Consumption
MMBtu",Elec_Fuel_Consumption_MMBtu,Net_Generation_(Megawatthours),YEAR,ID_SUP,Ftype,Unique
2406,N,.,PSEG Linden Generating Station,PSEG Fossil LLC,15147,NJ,MAT,RFC,,22,2,NAICS-22 Non-Cogen,CA,NG,NG,PJM,M,mcf,"5,616","19,202","5,248","6,591","69,287","275,568","371,214","322,896","214,433","124,654","59,612","12,644","5,616","19,202","5,248","6,591","69,287","275,568","371,214","322,896","214,433","124,654","59,612","12,644",1.05,1.05,1.05,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.05,1.05,"5,886","20,124","5,484","6,868","71,781","287,142","387,176","336,135","222,796","129,640","62,414","13,238","5,886","20,124","5,484","6,868","71,781","287,142","387,176","336,135","222,796","129,640","62,414","13,238","31,004","82,066","48,094","27,172","118,983","159,321","201,716","157,764","136,335","109,718","84,990","84,423","1,486,965","1,486,965","1,548,684",1548684.0,1241586.0,2021,NJ_15147_2406,Natural Gas and Other Gases,NJ_15147_2406_Natural Gas and Other Gases
2406,N,.,PSEG Linden Generating Station,PSEG Fossil LLC,15147,NJ,MAT,RFC,,22,2,NAICS-22 Non-Cogen,CT,DFO,DFO,PJM,M,barrels,782,57,0,0,0,0,0,0,0,0,0,193,782,57,0,0,0,0,0,0,0,0,0,193,5.6,5.6,0,0,0,0,0,0,0,0,0,5.6,"4,379",319,0,0,0,0,0,0,0,0,0,"1,081","4,379",319,0,0,0,0,0,0,0,0,0,"1,081",384,29,0,0,0,0,0,0,0,0,0,99,"1,032","1,032","5,779",5779.0,512.0,2021,NJ_15147_2406,Petroleum Products,NJ_15147_2406_Petroleum Products
2406,N,.,PSEG Linden Generating Station,PSEG Fossil LLC,15147,NJ,MAT,RFC,,22,2,NAICS-22 Non-Cogen,CT,NG,NG,PJM,M,mcf,"876,608","1,777,664","1,211,209","679,291","2,467,247","2,808,384","3,369,977","2,633,760","2,541,598","2,086,018","1,767,146","1,879,209","876,608","1,777,664","1,211,209","679,291","2,467,247","2,808,384","3,369,977","2,633,760","2,541,598","2,086,018","1,767,146","1,879,209",1.05,1.05,1.05,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.05,1.05,"918,685","1,862,992","1,265,713","707,821","2,556,068","2,926,336","3,514,886","2,741,744","2,640,720","2,169,459","1,850,202","1,967,532","918,685","1,862,992","1,265,713","707,821","2,556,068","2,926,336","3,514,886","2,741,744","2,640,720","2,169,459","1,850,202","1,967,532","80,544","170,022","110,899","61,850","227,679","264,192","322,037","250,786","240,633","196,348","166,654","179,796","24,098,111","24,098,111","25,122,158",25122158.0,2271440.0,2021,NJ_15147_2406,Natural Gas and Other Gases,NJ_15147_2406_Natural Gas and Other Gases
2406,N,.,PSEG Linden Generating Station,PSEG Fossil LLC,15147,NJ,MAT,RFC,,22,2,NAICS-22 Non-Cogen,GT,DFO,DFO,PJM,M,barrels,877,0,0,0,0,0,0,0,0,0,0,498,877,0,0,0,0,0,0,0,0,0,0,498,5.6,0,0,0,0,0,0,0,0,0,0,5.6,"4,911",0,0,0,0,0,0,0,0,0,0,"2,789","4,911",0,0,0,0,0,0,0,0,0,0,"2,789",302,0,0,0,0,0,0,0,0,0,0,104,"1,375","1,375","7,700",7700.0,406.0,2021,NJ_15147_2406,Petroleum Products,NJ_15147_2406_Petroleum Products
2406,N,.,PSEG Linden Generating Station,PSEG Fossil LLC,15147,NJ,MAT,RFC,,22,2,NAICS-22 Non-Cogen,GT,NG,NG,PJM,M,mcf,"17,295",749,"5,355",516,"6,231","81,918","84,774","110,815",798,"31,432",578,"2,590","17,295",749,"5,355",516,"6,231","81,918","84,774","110,815",798,"31,432",578,"2,590",1.05,1.05,1.05,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.05,1.05,"18,142",785,"5,596",538,"6,455","85,440","88,419","115,358",829,"32,689",605,"2,712","18,142",785,"5,596",538,"6,455","85,440","88,419","115,358",829,"32,689",605,"2,712","1,114",-276,117,-196,276,"6,549","6,524","8,804",-124,"2,488",-210,102,"343,051","343,051","357,568",357568.0,25168.0,2021,NJ_15147_2406,Natural Gas and Other Gases,NJ_15147_2406_Natural Gas and Other Gases
2442,N,.,Four Corners,Arizona Public Service Co,803,NM,MTN,WECC,,22,1,Electric Utility,ST,NG,NG,AZPS,M,mcf,"226,425","122,987","41,833","5,499","63,675","102,907","73,352","48,788","58,744","85,078","84,501","75,595","226,425","122,987","41,833","5,499","63,675","102,907","73,352","48,788","58,744","85,078","84,501","75,595",1.03,1.02,1.02,1.02,1.01,1.01,1.02,1.01,1.01,1.01,1.01,1.02,"232,086","125,447","42,753","5,625","64,566","103,936","74,452","49,373","59,331","86,099","85,093","76,880","232,086","125,447","42,753","5,625","64,566","103,936","74,452","49,373","59,331","86,099","85,093","76,880","23,393","11,902","4,278",554,"5,147","10,289","7,523","5,000","5,989","8,644","8,703","7,817","989,384","989,384","1,005,641",1005641.0,99239.0,2021,NM_803_2442,Natural Gas and Other Gases,NM_803_2442_Natural Gas and Other Gases
2442,N,.,Four Corners,Arizona Public Service Co,803,NM,MTN,WECC,,22,1,Electric Utility,ST,SUB,COL,AZPS,M,short tons,"460,297","236,144","238,637","96,187","88,622","481,897","510,723","509,146","461,015","316,849","398,179","468,500","460,297","236,144","238,637","96,187","88,622","481,897","510,723","509,146","461,015","316,849","398,179","468,500",18.23,18.33,18.32,18.24,18.51,18.35,18.19,18.32,18.26,18.25,18.48,18.18,"8,391,214","4,327,575","4,371,830","1,754,451","1,640,570","8,840,882","9,290,051","9,329,591","8,417,212","5,781,861","7,359,941","8,518,267","8,391,214","4,327,575","4,371,830","1,754,451","1,640,570","8,840,882","9,290,051","9,329,591","8,417,212","5,781,861","7,359,941","8,518,267","845,773","410,575","437,405","172,741","130,780","875,217","938,687","944,819","849,667","580,505","752,778","866,171","4,266,196","4,266,196","78,023,445",78023445.0,7805118.0,2021,NM_803_2442,Coal,NM_803_2442_Coal
2444,N,.,Rio Grande,El Paso Electric Co,5701,NM,MTN,WECC,,22,1,Electric Utility,GT,NG,NG,EPE,M,mcf,0,0,"19,692","6,454","49,589","145,799","124,817","192,610","113,884","72,929","14,901","15,259",0,0,"19,692","6,454","49,589","145,799","124,817","192,610","113,884","72,929","14,901","15,259",0,0,1.06,1.04,1.04,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0,0,"20,814","6,693","51,672","153,526","131,557","202,433","119,806","76,357","15,601","15,976",0,0,"20,814","6,693","51,672","153,526","131,557","202,433","119,806","76,357","15,601","15,976",0,0,"1,969",595,"4,851","15,273","13,346","20,942","12,801","7,868","1,495","1,579","755,934","755,934","794,435",794435.0,80719.0,2021,NM_5701_2444,Natural Gas and Other Gases,NM_5701_2444_Natural Gas and Other Gases
2444,N,.,Rio Grande,El Paso Electric Co,5701,NM,MTN,WECC,,22,1,Electric Utility,ST,NG,NG,EPE,M,mcf,"654,215","488,093","477,691","356,847","772,993","935,772","827,439","940,719","815,787","702,055","398,981","15,447","654,215","488,093","477,691","356,847","772,993","935,772","827,439","940,719","815,787","702,055","398,981","15,447",1.04,1.05,1.06,1.04,1.04,1.05,1.05,1.05,1.05,1.05,1.05,1.05,"679,075","510,057","503,964","371,478","806,232","984,432","871,293","987,755","856,576","736,456","418,531","16,188","679,075","510,057","503,964","371,478","806,232","984,432","871,293","987,755","856,576","736,456","418,531","16,188","58,229","43,786","42,040","28,745","67,959","81,632","71,393","83,080","73,215","61,174","34,410","1,098","7,386,039","7,386,039","7,742,037",7742037.0,646761.0,2021,NM_5701_2444,Natural Gas and Other Gases,NM_5701_2444_Natural Gas and Other Gases
2446,N,.,Maddox,Southwestern Public Service Co,17718,NM,MTN,MRO,,22,1,Electric Utility,GT,NG,NG,SWPP,M,mcf,"28,720","111,070",284,266,416,250,"1,371","41,179","18,059","22,950","104,175","13,357","28,720","111,070",284,266,416,250,"1,371","41,179","18,059","22,950","104,175","13,357",1.02,1.03,1.03,1,1.01,1.01,1.02,1.02,1.01,1.01,1.01,1,"29,237","114,069",291,267,421,252,"1,393","42,085","18,294","23,248","104,904","13,397","29,237","114,069",291,267,421,252,"1,393","42,085","18,294","23,248","104,904","13,397","2,065","8,480",13,11,11,11,-3,"2,717","1,664","1,991","7,308","1,550","342,097","342,097","347,858",347858.0,25818.0,2021,NM_17718_2446,Natural Gas and Other Gases,NM_17718_2446_Natural Gas and Other Gases
2446,N,.,Maddox,Southwestern Public Service Co,17718,NM,MTN,MRO,,22,1,Electric Utility,ST,NG,NG,SWPP,M,mcf,"280,462","312,593","217,223","384,171","209,410","329,354","229,238","280,120","253,854","362,938","336,269","282,006","280,462","312,593","217,223","384,171","209,410","329,354","229,238","280,120","253,854","362,938","336,269","282,006",1.03,1.05,1.05,1.01,1.01,1.01,1.02,1.01,1.05,1.04,1.01,1,"287,474","329,160","227,867","387,629","210,876","332,977","232,906","281,801","265,785","376,367","337,950","283,134","287,474","329,160","227,867","387,629","210,876","332,977","232,906","281,801","265,785","376,367","337,950","283,134","25,384","30,537","19,178","34,678","18,380","29,536","20,060","25,729","23,277","35,687","32,046","24,877","3,477,638","3,477,638","3,553,926",3553926.0,319369.0,2021,NM_17718_2446,Natural Gas and Other Gases,NM_17718_2446_Natural Gas and Other Gases
2450,N,.,Reeves,Public Service Co of NM,15473,NM,MTN,WECC,,22,1,Electric Utility,ST,NG,NG,PNM,M,mcf,"24,751","23,471","28,041","27,487","215,455","314,796","336,262","287,720","174,162","107,083","8,291","13,140","24,751","23,471","28,041","27,487","215,455","314,796","336,262","287,720","174,162","107,083","8,291","13,140",1.04,1.04,1.04,1.04,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.04,"25,741","24,410","29,163","28,586","221,919","324,240","346,350","296,352","179,387","110,295","8,540","13,666","25,741","24,410","29,163","28,586","221,919","324,240","346,350","296,352","179,387","110,295","8,540","13,666","1,661","1,648","1,840","-16,003","17,825","24,917","27,263","22,528","14,167","8,201",471,908,"1,560,659","1,560,659","1,608,649",1608649.0,105426.0,2021,NM_15473_2450,Natural Gas and Other Gases,NM_15473_2450_Natural Gas and Other Gases
2451,N,.,San Juan,Public Service Co of NM,15473,NM,MTN,WECC,,22,1,Electric Utility,ST,DFO,DFO,PNM,M,barrels,"3,098","2,941","3,599","5,148","2,817","2,826","4,766","4,308","2,794","6,896","4,960","2,124","3,098","2,941","3,599","5,148","2,817","2,826","4,766","4,308","2,794","6,896","4,960","2,124",5.66,5.66,5.66,5.66,5.66,5.66,5.66,5.66,5.66,5.66,5.66,5.66,"17,535","16,646","20,370","29,138","15,944","15,995","26,976","24,383","15,814","39,031","28,074","12,022","17,535","16,646","20,370","29,138","15,944","15,995","26,976","24,383","15,814","39,031","28,074","12,022","1,555","1,466","1,862","2,565","1,434","1,427","2,292","2,060","1,352","3,598","2,399","1,054","46,277","46,277","261,928",261928.0,23065.0,2021,NM_15473_2451,Petroleum Products,NM_15473_2451_Petroleum Products
2451,N,.,San Juan,Public Service Co of NM,15473,NM,MTN,WECC,,22,1,Electric Utility,ST,RC,COL,PNM,M,short tons,"284,722","224,318","164,404","238,210","278,758","237,766","140,643","296,123","214,393","220,883","236,251","272,439","284,722","224,318","164,404","238,210","278,758","237,766","140,643","296,123","214,393","220,883","236,251","272,439",19.4,18.82,18.19,18.77,18.75,18.88,18.71,19.49,19,19.26,19.66,20.23,"5,523,607","4,221,216","2,991,166","4,470,725","5,226,155","4,488,547","2,631,993","5,770,845","4,074,325","4,254,207","4,645,167","5,512,531","5,523,607","4,221,216","2,991,166","4,470,725","5,226,155","4,488,547","2,631,993","5,770,845","4,074,325","4,254,207","4,645,167","5,512,531","489,894","371,845","273,420","393,518","470,095","400,564","223,625","487,602","348,272","392,189","396,908","483,270","2,808,910","2,808,910","53,810,484",53810484.0,4731201.0,2021,NM_15473_2451,Coal,NM_15473_2451_Coal
2454,N,.,Cunningham,Southwestern Public Service Co,17718,NM,MTN,MRO,,22,1,Electric Utility,GT,NG,NG,SWPP,M,mcf,"129,103","296,609","315,799","747,952","485,891","318,075","489,165","378,879","182,280","409,895","402,904","182,331","129,103","296,609","315,799","747,952","485,891","318,075","489,165","378,879","182,280","409,895","402,904","182,331",1.03,1.04,1.04,1.01,1.01,1.02,1.02,1.02,1.05,1.01,1.01,1.02,"132,331","306,990","327,799","757,675","490,750","323,482","496,502","387,214","190,665","415,224","407,336","185,066","132,331","306,990","327,799","757,675","490,750","323,482","496,502","387,214","190,665","415,224","407,336","185,066","11,074","25,453","27,953","65,284","41,738","24,805","40,810","30,218","15,025","34,664","33,577","15,763","4,338,883","4,338,883","4,421,034",4421034.0,366364.0,2021,NM_17718_2454,Natural Gas and Other Gases,NM_17718_2454_Natural Gas and Other Gases
2454,N,.,Cunningham,Southwestern Public Service Co,17718,NM,MTN,MRO,,22,1,Electric Utility,ST,NG,NG,SWPP,M,mcf,"376,376","484,174","498,037","800,549","559,576","657,841","676,540","738,303","422,564",0,"88,098","184,425","376,376","484,174","498,037","800,549","559,576","657,841","676,540","738,303","422,564",0,"88,098","184,425",1.03,1.02,1.02,1.01,1,1.01,1.01,1.01,1.01,0,1.02,1.02,"388,420","492,405","507,002","806,953","558,457","664,419","684,658","747,901","428,480",0,"89,772","187,191","388,420","492,405","507,002","806,953","558,457","664,419","684,658","747,901","428,480",0,"89,772","187,191","35,723","42,021","45,004","74,146","50,315","62,358","62,681","67,645","40,193",-368,"7,452","15,730","5,486,483","5,486,483","5,555,658",5555658.0,502900.0,2021,NM_17718_2454,Natural Gas and Other Gases,NM_17718_2454_Natural Gas and Other Gases
2539,N,.,Bethlehem Energy Center,PSEG Power New York Inc,14294,NY,MAT,NPCC,,22,2,NAICS-22 Non-Cogen,CA,NG,NG,NYIS,M,mcf,"1,165",0,814,0,3,"4,822","3,846","14,897","6,056",888,520,136,"1,165",0,814,0,3,"4,822","3,846","14,897","6,056",888,520,136,1.03,0,1.03,0,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,"1,202",0,838,0,3,"4,962","3,961","15,344","6,232",915,537,140,"1,202",0,838,0,3,"4,962","3,961","15,344","6,232",915,537,140,"123,983","105,165","84,034","139,250","165,078","163,838","164,206","170,927","171,631","183,008","140,708","150,326","33,147","33,147","34,134",34134.0,1762154.0,2021,NY_14294_2539,Natural Gas and Other Gases,NY_14294_2539_Natural Gas and Other Gases
2539,N,.,Bethlehem Energy Center,PSEG Power New York Inc,14294,NY,MAT,NPCC,,22,2,NAICS-22 Non-Cogen,CT,NG,NG,NYIS,M,mcf,"2,662,118","2,265,383","1,750,702","2,875,611","3,313,122","3,249,996","3,283,249","3,380,603","3,417,158","3,642,426","2,902,245","3,095,259","2,662,118","2,265,383","1,750,702","2,875,611","3,313,122","3,249,996","3,283,249","3,380,603","3,417,158","3,642,426","2,902,245","3,095,259",1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,"2,747,306","2,340,141","1,803,223","2,959,004","3,409,203","3,344,246","3,381,746","3,482,021","3,516,256","3,751,699","2,995,117","3,194,307","2,747,306","2,340,141","1,803,223","2,959,004","3,409,203","3,344,246","3,381,746","3,482,021","3,516,256","3,751,699","2,995,117","3,194,307","271,542","227,389","169,348","287,096","325,399","319,160","321,868","329,275","335,351","356,061","293,186","307,469","35,837,872","35,837,872","36,924,269",36924269.0,3543144.0,2021,NY_14294_2539,Natural Gas and Other Gases,NY_14294_2539_Natural Gas and Other Gases
2589,N,2,Nine Mile Point Nuclear Station,Exelon Nuclear,55951,NY,MAT,NPCC,,22,2,NAICS-22 Non-Cogen,ST,NUC,NUC,NYIS,M,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,036,947","8,947,063","9,959,886","9,666,818","9,953,379","9,512,655","9,824,704","9,696,478","9,523,188","9,779,233","9,590,352","9,918,097","10,036,947","8,947,063","9,959,886","9,666,818","9,953,379","9,512,655","9,824,704","9,696,478","9,523,188","9,779,233","9,590,352","9,918,097","962,397","857,893","955,008","926,907","954,384","912,125","942,046","929,751","913,135","937,686","919,575","951,001",0,0,"116,408,800",116408800.0,11161908.0,2021,NY_55951_2589,Nuclear,NY_55951_2589_Nuclear
2589,N,1,Nine Mile Point Nuclear Station,Exelon Nuclear,55951,NY,MAT,NPCC,,22,2,NAICS-22 Non-Cogen,ST,NUC,NUC,NYIS,M,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,918,276","4,344,967","3,140,060","2,862,541","4,771,851","4,587,965","4,710,956","4,632,894","4,588,174","4,688,293","4,534,245","4,829,274","4,918,276","4,344,967","3,140,060","2,862,541","4,771,851","4,587,965","4,710,956","4,632,894","4,588,174","4,688,293","4,534,245","4,829,274","471,591","416,619","301,086","274,476","457,551","439,919","451,712","444,227","439,939","449,539","434,768","463,057",0,0,"52,609,496",52609496.0,5044484.0,2021,NY_55951_2589,Nuclear,NY_55951_2589_Nuclear
2706,N,.,Asheville,Duke Energy Progress - (NC),3046,NC,SAT,SERC,,22,1,Electric Utility,CT,DFO,DFO,CPLE,M,barrels,0,0,0,0,0,0,0,0,0,"3,602",0,0,0,0,0,0,0,0,0,0,0,"3,602",0,0,0,0,0,0,0,0,0,0,0,5.78,0,0,0,0,0,0,0,0,0,0,0,"20,820",0,0,0,0,0,0,0,0,0,0,0,"20,820",0,0,0,0,0,0,0,0,0,0,0,"2,041",0,0,"3,602","3,602","20,820",20820.0,2041.0,2021,NC_3046_2706,Petroleum Products,NC_3046_2706_Petroleum Products
2706,N,.,Asheville,Duke Energy Progress - (NC),3046,NC,SAT,SERC,,22,1,Electric Utility,CT,NG,NG,CPLE,M,mcf,"2,498,416","2,085,262","2,168,644","1,298,568","1,392,111","2,116,750","2,162,589","1,981,881","2,146,466","1,360,463","1,710,863","2,144,501","2,498,416","2,085,262","2,168,644","1,298,568","1,392,111","2,116,750","2,162,589","1,981,881","2,146,466","1,360,463","1,710,863","2,144,501",1.03,1.03,1.03,1.03,1.04,1.04,1.04,1.03,1.03,1.03,1.03,1.03,"2,583,362","2,154,076","2,238,041","1,340,122","1,440,835","2,190,836","2,238,280","2,047,283","2,217,299","1,405,358","1,763,900","2,210,981","2,583,362","2,154,076","2,238,041","1,340,122","1,440,835","2,190,836","2,238,280","2,047,283","2,217,299","1,405,358","1,763,900","2,210,981","270,883","213,718","228,198","131,359","139,618","210,755","222,222","213,135","207,733","137,745","178,803","225,047","23,066,514","23,066,514","23,830,373",23830373.0,2379216.0,2021,NC_3046_2706,Natural Gas and Other Gases,NC_3046_2706_Natural Gas and Other Gases
2706,N,.,Asheville,Duke Energy Progress - (NC),3046,NC,SAT,SERC,,22,1,Electric Utility,GT,DFO,DFO,CPLE,M,barrels,154,"7,211",9,43,0,16,16,"32,189",0,"34,200",0,0,154,"7,211",9,43,0,16,16,"32,189",0,"34,200",0,0,5.78,5.82,5.77,5.87,0,5.77,5.77,5.82,0,5.78,0,0,890,"41,968",52,252,0,92,92,"187,340",0,"197,676",0,0,890,"41,968",52,252,0,92,92,"187,340",0,"197,676",0,0,39,"3,237",3,21,0,7,8,"17,415",0,"18,555",0,0,"73,838","73,838","428,362",428362.0,39287.0,2021,NC_3046_2706,Petroleum Products,NC_3046_2706_Petroleum Products
2706,N,.,Asheville,Duke Energy Progress - (NC),3046,NC,SAT,SERC,,22,1,Electric Utility,GT,NG,NG,CPLE,M,mcf,"60,446","107,066","60,998","50,961","18,945","62,596","213,344","233,210","98,291","179,379","477,370","191,027","60,446","107,066","60,998","50,961","18,945","62,596","213,344","233,210","98,291","179,379","477,370","191,027",1.03,1.03,1.03,1.03,1.04,1.04,1.04,1.03,1.03,1.03,1.03,1.03,"62,501","110,385","62,889","52,541","19,608","64,849","220,811","240,906","101,535","185,299","492,168","196,949","62,501","110,385","62,889","52,541","19,608","64,849","220,811","240,906","101,535","185,299","492,168","196,949","2,771","8,513","4,214","4,429",660,"5,255","18,913","22,395","7,964","17,394","50,355","18,283","1,753,633","1,753,633","1,810,441",1810441.0,161144.0,2021,NC_3046_2706,Natural Gas and Other Gases,NC_3046_2706_Natural Gas and Other Gases
2718,N,.,G G Allen,"Duke Energy Carolinas, LLC",5416,NC,SAT,SERC,,22,1,Electric Utility,ST,BIT,COL,DUK,M,short tons,0,0,0,0,0,0,"7,994","45,600","9,528","35,557",295,885,0,0,0,0,0,0,"7,994","45,600","9,528","35,557",295,885,0,0,0,0,0,0,23.98,23.9,23.99,24.03,24.15,24.05,0,0,0,0,0,0,"191,672","1,089,840","228,558","854,506","7,125","21,288",0,0,0,0,0,0,"191,672","1,089,840","228,558","854,506","7,125","21,288","-4,032",0,"-3,880","-3,428","-3,248","-2,817","10,422","85,862","15,982","70,944",-313,"-1,743","99,859","99,859","2,392,989",2392989.0,163751.0,2021,NC_5416_2718,Coal,NC_5416_2718_Coal
2720,N,.,Buck,"Duke Energy Carolinas, LLC",5416,NC,SAT,SERC,,22,1,Electric Utility,CA,NG,NG,DUK,M,mcf,"253,561","183,832","188,453","163,119","158,331","176,710","403,209","309,204","167,341","83,408","436,726","392,861","253,561","183,832","188,453","163,119","158,331","176,710","403,209","309,204","167,341","83,408","436,726","392,861",1.04,1.03,1.03,1.03,1.04,1.04,1.04,1.04,1.03,1.03,1.03,1.03,"262,436","189,898","194,672","168,502","163,873","183,072","417,725","320,026","173,031","86,160","451,138","405,825","262,436","189,898","194,672","168,502","163,873","183,072","417,725","320,026","173,031","86,160","451,138","405,825","167,586","128,711","151,491","97,670","147,228","131,388","183,148","159,003","127,568","165,493","182,776","172,014","2,916,755","2,916,755","3,016,358",3016358.0,1814076.0,2021,NC_5416_2720,Natural Gas and Other Gases,NC_5416_2720_Natural Gas and Other Gases
2720,N,.,Buck,"Duke Energy Carolinas, LLC",5416,NC,SAT,SERC,,22,1,Electric Utility,CT,NG,NG,DUK,M,mcf,"2,669,314","2,071,113","2,479,612","1,512,557","2,438,482","2,161,079","2,632,625","2,422,072","2,057,973","2,646,467","2,505,813","2,414,888","2,669,314","2,071,113","2,479,612","1,512,557","2,438,482","2,161,079","2,632,625","2,422,072","2,057,973","2,646,467","2,505,813","2,414,888",1.04,1.03,1.03,1.03,1.04,1.04,1.04,1.04,1.03,1.03,1.03,1.03,"2,762,740","2,139,460","2,561,439","1,562,471","2,523,829","2,238,878","2,727,400","2,506,845","2,127,944","2,733,800","2,588,505","2,494,579","2,762,740","2,139,460","2,561,439","1,562,471","2,523,829","2,238,878","2,727,400","2,506,845","2,127,944","2,733,800","2,588,505","2,494,579","267,342","207,288","241,908","147,788","239,608","206,258","255,487","232,857","201,329","230,119","249,992","241,323","28,011,995","28,011,995","28,967,890",28967890.0,2721299.0,2021,NC_5416_2720,Natural Gas and Other Gases,NC_5416_2720_Natural Gas and Other Gases
2721,N,.,James E. Rogers Energy Complex,"Duke Energy Carolinas, LLC",5416,NC,SAT,SERC,,22,1,Electric Utility,ST,BIT,COL,DUK,M,short tons,"45,824","137,189","82,821","81,016","68,776","101,276","194,079","45,253","21,298","10,485","16,020","23,739","45,824","137,189","82,821","81,016","68,776","101,276","194,079","45,253","21,298","10,485","16,020","23,739",23.57,23.94,23.95,23.83,23.89,24.72,24.85,25,24.44,24.6,25.48,25.58,"1,080,118","3,284,442","1,983,563","1,930,611","1,643,059","2,503,745","4,823,251","1,131,506","520,608","257,931","408,190","607,196","1,080,118","3,284,442","1,983,563","1,930,611","1,643,059","2,503,745","4,823,251","1,131,506","520,608","257,931","408,190","607,196","109,975","369,264","210,831","194,170","144,357","266,890","488,922","107,707","54,245","24,805","44,459","59,334","827,776","827,776","20,174,220",20174220.0,2074959.0,2021,NC_5416_2721,Coal,NC_5416_2721_Coal
